ROW_NUM,YM,CTRD_NM,CTRD_CODE,SLAU_PLACE_NM,LVSTCKSPC_NM,LVSTCKSPC_CODE,THSMON,THSMON_ACMTL
34449,202203,경기,6410000,에비앙푸드(주),닭,LBI1000088,1156887,3022073
34450,202203,경기,6410000,농업회사 법인 주식회사 대마,닭,LBI1000088,1636480,4391663
34451,202203,경기,6410000,(주)한강식품,닭,LBI1000088,2831268,7758317
34435,202203,경기,6410000,주식회사 우경축산,돼지,LBI1000006,49713,139612
34433,202203,울산,6310000,삼와산업주식회사,돼지,LBI1000006,6093,16293
34453,202203,경기,6410000,주식회사 도드람엘피씨,소,LBI1000080,5677,17773
34904,202203,경북,6470000,(주)새한축산,산양,LBI1000087,18,31
34895,202203,전남,6460000,농업회사법인녹색흑염소주식회사,산양,LBI1000087,1688,4539
34417,202203,대구,6270000,주식회사민속엘피씨,돼지,LBI1000006,25330,69907
34418,202203,대구,6270000,주식회사민속엘피씨,소,LBI1000080,975,2942
34419,202203,대구,6270000,풀토래(주),닭,LBI1000088,1455934,4608022
34420,202203,대구,6270000,신흥산업(주),돼지,LBI1000006,15137,45044
34421,202203,대구,6270000,신흥산업(주),소,LBI1000080,597,2187
34422,202203,인천,6280000,인천식품(주),닭,LBI1000088,626348,1730452
34424,202203,인천,6280000,삼성식품(주),소,LBI1000080,1217,3822
34432,202203,울산,6310000,(주)한축산업,소,LBI1000080,366,1291
34425,202203,광주,6290000,삼호축산(주),돼지,LBI1000006,29491,81172
34426,202203,광주,6290000,삼호축산(주),소,LBI1000080,786,2429
34427,202203,광주,6290000,삼국산업,돼지,LBI1000006,10461,32068
34428,202203,광주,6290000,삼국산업,소,LBI1000080,326,1038
34429,202203,대전,6300000,장원식품,돼지,LBI1000006,20531,53825
34430,202203,대전,6300000,장원식품,소,LBI1000080,510,1876
34431,202203,울산,6310000,(주)한축산업,돼지,LBI1000006,8582,23245
34452,202203,경기,6410000,주식회사 도드람엘피씨,돼지,LBI1000006,53979,153762
34454,202203,경기,6410000,포천농축산(주),돼지,LBI1000006,25533,72221
34492,202203,충북,6430000,주식회사 모란식품,오리,LBI1000016,171114,487674
34483,202203,충북,6430000,(주)부농산업,돼지,LBI1000006,1231,3776
34476,202203,강원,6420000,행구축산,면양,LBI1000086,14,31
34477,202203,강원,6420000,행구축산,산양,LBI1000087,436,998
34478,202203,강원,6420000,춘천흑염소도축장,사슴,LBI1000017,1,2
34479,202203,강원,6420000,춘천흑염소도축장,면양,LBI1000086,6,6
34480,202203,강원,6420000,춘천흑염소도축장,산양,LBI1000087,361,872
34481,202203,충북,6430000,한우영농조합법인맥우,돼지,LBI1000006,20332,53631
34482,202203,충북,6430000,한우영농조합법인맥우,소,LBI1000080,333,1146
34484,202203,충북,6430000,(주)부농산업,소,LBI1000080,226,814
34474,202203,강원,6420000,우리손에프앤지 농업회사법인 (주) 강원엘피씨,돼지,LBI1000006,37115,107061
34485,202203,충북,6430000,(주) 팜스토리 한냉,돼지,LBI1000006,60670,171542
34486,202203,충북,6430000,(주) 팜스토리 한냉,소,LBI1000080,879,3047
34487,202203,충북,6430000,주식회사 금보식품 제천지점,닭,LBI1000088,908635,2804275
34488,202203,충북,6430000,(주)박달재엘피씨(LPC),돼지,LBI1000006,29323,86165
34489,202203,충북,6430000,(주)박달재엘피씨(LPC),소,LBI1000080,253,975
34490,202203,충북,6430000,대성실업(주),돼지,LBI1000006,23587,76848
34491,202203,충북,6430000,(주)체리부로,닭,LBI1000088,4965351,13808725
34475,202203,강원,6420000,우리손에프앤지 농업회사법인 (주) 강원엘피씨,소,LBI1000080,679,2645
34473,202203,강원,6420000,(주)해마로,닭,LBI1000088,1393214,3868656
34455,202203,경기,6410000,포천농축산(주),소,LBI1000080,636,1884
34463,202203,경기,6410000,한국축산혁신협동조합,닭,LBI1000088,6142,16999
34456,202203,경기,6410000,(주)마니커 동두천지점,닭,LBI1000088,3476084,9279864
34457,202203,경기,6410000,(주)청정계,닭,LBI1000088,310533,1288812
34458,202203,경기,6410000,농업회사법인정우식품(주),닭,LBI1000088,874940,2821430
34459,202203,경기,6410000,농업회사법인주식회사 경기엘피씨,돼지,LBI1000006,40443,121877
34460,202203,경기,6410000,농업회사법인주식회사 경기엘피씨,소,LBI1000080,252,984
34461,202203,경기,6410000,영농조합법인 김포축산,메추리,LBI1000021,94072,202838
34462,202203,경기,6410000,한국축산혁신협동조합,산양,LBI1000087,602,1486
34464,202203,경기,6410000,농업회사법인 (주)조아라한방토종닭,닭,LBI1000088,60,60
34472,202203,강원,6420000,사단법인 평창기업,소,LBI1000080,293,1270
34465,202203,강원,6420000,주식회사 횡성케이씨,말,LBI1000007,4,6
34466,202203,강원,6420000,주식회사 횡성케이씨,소,LBI1000080,1000,3441
34467,202203,강원,6420000,(주)현진,닭,LBI1000088,477340,1496055
34468,202203,강원,6420000,주식회사 한다운에프에스엘,소,LBI1000080,232,820
34469,202203,강원,6420000,철원한양영농조합축산물종합처리장,돼지,LBI1000006,10475,29668
34470,202203,강원,6420000,철원한양영농조합축산물종합처리장,소,LBI1000080,2,26
34471,202203,강원,6420000,사단법인 평창기업,돼지,LBI1000006,3152,8073
34905,202203,경북,6470000,농협경제지주주식회사고령축산물공판장,돼지,LBI1000006,24592,65856
34894,202203,전남,6460000,(주)정다운,오리,LBI1000016,602089,1670314
34903,202203,경북,6470000,(주)새한축산,소,LBI1000080,380,1721
34822,202203,충북,6430000,제천염소도축장,산양,LBI1000087,619,1624
34824,202203,충북,6430000,(주)대산푸드지점,돼지,LBI1000006,21532,58458
34825,202203,충남,6440000,(주)홍주미트,돼지,LBI1000006,49464,125045
34826,202203,충남,6440000,(주)홍주미트,소,LBI1000080,2025,6160
34827,202203,충남,6440000,산성식품,산양,LBI1000087,1433,3487
34828,202203,충남,6440000,중앙산업,돼지,LBI1000006,27655,74119
34829,202203,충남,6440000,중앙산업,말,LBI1000007,5,23
34830,202203,충남,6440000,중앙산업,당나귀,LBI1000023,1,1
34831,202203,충남,6440000,중앙산업,소,LBI1000080,252,823
34832,202203,충남,6440000,백제나루 영농조합법인,돼지,LBI1000006,32888,92600
34833,202203,충남,6440000,백제나루 영농조합법인,소,LBI1000080,376,1216
34834,202203,충남,6440000,화정식품,돼지,LBI1000006,13763,36200
34835,202203,충남,6440000,화정식품,말,LBI1000007,1,2
34836,202203,충남,6440000,화정식품,소,LBI1000080,203,820
34837,202203,충남,6440000,사조산업(주) ,돼지,LBI1000006,38800,106156
34838,202203,충남,6440000,(주) 신우 에프에스,닭,LBI1000088,3341584,9585286
34839,202203,충남,6440000,논산계룡축협축산물유통센터,돼지,LBI1000006,49685,148140
34840,202203,충남,6440000,(주)들녘,닭,LBI1000088,905989,2821422
34841,202203,충남,6440000,금화식품(주) 보령공장,닭,LBI1000088,1453641,4020907
34842,202203,충남,6440000,(주)마니커 천안지점,닭,LBI1000088,2321808,7240284
34843,202203,충남,6440000,(주)대오,닭,LBI1000088,1721690,4725696
34844,202203,충남,6440000,(주)광축,돼지,LBI1000006,13368,37935
34823,202203,충북,6430000,(주)충남에프앤비 충주공장,돼지,LBI1000006,22153,60229
34821,202203,충북,6430000,제천염소도축장,사슴,LBI1000017,3,11
35258,202203,제주,6500000,제주축협축산물공판장,소,LBI1000080,378,1311
34820,202203,충북,6430000,농협경제지주주식회사 음성축산물공판장,소,LBI1000080,12262,38130
35256,202203,제주,6500000,제주축협축산물공판장,돼지,LBI1000006,41006,120925
35255,202203,제주,6500000,건강한닭영농조합법인,닭,LBI1000088,333681,940740
35254,202203,경남,6480000,창녕축산물공판장,소,LBI1000080,1945,6361
35253,202203,경남,6480000,농업회사법인현대씨앤에프주식회사,닭,LBI1000088,104636,431978
35252,202203,경남,6480000,우성,산양,LBI1000087,1243,2945
35251,202203,경남,6480000,농업회사법인 서라벌 주식회사,돼지,LBI1000006,28100,72270
35250,202203,경남,6480000,부경양돈협동조합통합부경축산물공판장,소,LBI1000080,8608,22338
35249,202203,경남,6480000,부경양돈협동조합통합부경축산물공판장,돼지,LBI1000006,70054,203400
35248,202203,경남,6480000,주식회사 정다운 하동공장,오리,LBI1000016,152567,357922
34902,202203,경북,6470000,(주)새한축산,돼지,LBI1000006,14853,40238
35246,202203,경남,6480000,제일리버스(주),산양,LBI1000087,46,122
35245,202203,경남,6480000,제일리버스(주),소,LBI1000080,93,435
35244,202203,경남,6480000,제일리버스(주),돼지,LBI1000006,31734,93822
35243,202203,경남,6480000,(주)한려식품,닭,LBI1000088,408456,966779
35242,202203,경북,6470000,농업회사법인 문경통도리 토종닭 주식회사,닭,LBI1000088,335,335
35241,202203,경북,6470000,농업회사법인 김천염소산업(주),산양,LBI1000087,181,600
34815,202203,충북,6430000,동아식품,소,LBI1000080,161,660
34816,202203,충북,6430000,농업회사법인(주)주원산오리,오리,LBI1000016,256051,829291
34817,202203,충북,6430000,예성실업,산양,LBI1000087,671,1504
34818,202203,충북,6430000,충청산업,산양,LBI1000087,1244,2935
34819,202203,충북,6430000,농협경제지주주식회사 음성축산물공판장,돼지,LBI1000006,15307,39900
34845,202203,충남,6440000,(주)광축,소,LBI1000080,194,735
34846,202203,충남,6440000,주식회사 한국육계유통,닭,LBI1000088,1091354,3641591
34847,202203,충남,6440000,대전충남양돈농협 포크빌축산물공판장,돼지,LBI1000006,57201,159562
34848,202203,충남,6440000,대전충남양돈농협 포크빌축산물공판장,소,LBI1000080,3869,12333
34873,202203,전남,6460000,농협나주축산물공판장,돼지,LBI1000006,19579,53321
34874,202203,전남,6460000,농협나주축산물공판장,소,LBI1000080,3569,10210
34875,202203,전남,6460000,(주)미스터덕,오리,LBI1000016,358752,871602
34876,202203,전남,6460000,농업회사법인주식회사만나,돼지,LBI1000006,4262,12947
34877,202203,전남,6460000,농업회사법인주식회사만나,소,LBI1000080,309,1014
34878,202203,전남,6460000,(주)체리부로 금계지점,닭,LBI1000088,1391430,3788916
34879,202203,전남,6460000,대원축산(주),돼지,LBI1000006,2161,6084
34880,202203,전남,6460000,대원축산(주),소,LBI1000080,565,1836
34881,202203,전남,6460000,(주)대호축산,돼지,LBI1000006,5870,13249
34882,202203,전남,6460000,(주)대호축산,소,LBI1000080,182,721
34883,202203,전남,6460000,(주)일영이부쳐스,오리,LBI1000016,233299,654872
34884,202203,전남,6460000,새순천축산,돼지,LBI1000006,12026,32592
34885,202203,전남,6460000,새순천축산,소,LBI1000080,338,1243
34886,202203,전남,6460000,(주)오성식품,돼지,LBI1000006,7782,21747
34887,202203,전남,6460000,(주)오성식품,소,LBI1000080,634,2144
34888,202203,전남,6460000,함평축산물종합처리장(주)농업회사법인,돼지,LBI1000006,19365,55551
34889,202203,전남,6460000,함평축산물종합처리장(주)농업회사법인,소,LBI1000080,375,1235
34890,202203,전남,6460000,(주)중앙축산농업회사법인 1공장,돼지,LBI1000006,39912,109523
34891,202203,전남,6460000,(주)중앙축산농업회사법인 1공장,소,LBI1000080,487,1501
34892,202203,전남,6460000,농업회사법인 (주)사조원 나주공장(삼계),닭,LBI1000088,987846,2758682
34893,202203,전남,6460000,농업회사법인 (주)사조원 나주공장(오리),오리,LBI1000016,563362,1499003
34872,202203,전북,6450000,주식회사 정다운 익산공장,오리,LBI1000016,195443,618309
34871,202203,전북,6450000,도드람김제에프엠씨,돼지,LBI1000006,63566,191279
34870,202203,전북,6450000,주식회사 싱그린에프에스,닭,LBI1000088,1076405,3453243
34858,202203,전북,6450000,산수들주식회사,소,LBI1000080,183,693
34849,202203,충남,6440000,(주)티와이,닭,LBI1000088,1779973,5335538
34850,202203,전북,6450000,(주)삼정푸드,돼지,LBI1000006,30891,78068
34851,202203,전북,6450000,(주)부광산업,소,LBI1000080,760,2552
34852,202203,전북,6450000,농업회사법인(주)사조원,닭,LBI1000088,4328922,12012412
34853,202203,전북,6450000,유한회사 엔에프군산엘피씨,돼지,LBI1000006,19131,61802
34854,202203,전북,6450000,유한회사 엔에프군산엘피씨,소,LBI1000080,137,478
34855,202203,전북,6450000,(주)농협목우촌 김제육가공공장,돼지,LBI1000006,44998,123391
34856,202203,전북,6450000,(주)하림,닭,LBI1000088,10500228,27883415
34857,202203,전북,6450000,산수들주식회사,돼지,LBI1000006,5567,14707
34859,202203,전북,6450000, 유한회사 금돈,돼지,LBI1000006,31581,85074
34869,202203,전북,6450000,한국양토양록축산업협동조합 부안도토장,토끼,LBI1000018,2567,6039
34860,202203,전북,6450000,(주)삼호유황오리,오리,LBI1000016,64998,127984
34861,202203,전북,6450000,(주)동우팜투테이블,닭,LBI1000088,6824238,18306840
34862,202203,전북,6450000,(주)코리아더커드,닭,LBI1000088,638730,1588949
34863,202203,전북,6450000,(주)하림 정읍공장,닭,LBI1000088,5261865,14727854
34864,202203,전북,6450000,(주)참프레,오리,LBI1000016,156092,491355
34865,202203,전북,6450000,(주)참프레,닭,LBI1000088,7156365,19696297
34866,202203,전북,6450000,(주)복수,돼지,LBI1000006,24248,69131
34867,202203,전북,6450000,(주)복수,말,LBI1000007,4,10
34868,202203,전북,6450000,(주)복수,소,LBI1000080,65,303
35257,202203,제주,6500000,제주축협축산물공판장,말,LBI1000007,89,254
35247,202203,경남,6480000,주식회사해드림엘피씨,돼지,LBI1000006,59207,166606
35259,202203,제주,6500000,제주축협축산물공판장,산양,LBI1000087,21,84
34901,202203,전남,6460000,가온축산,산양,LBI1000087,1909,4617
34897,202203,전남,6460000,(주)금화,닭,LBI1000088,1980834,5306847
34898,202203,전남,6460000,(주)보성녹돈,돼지,LBI1000006,9115,24989
34899,202203,전남,6460000,농업회사법인(유)참푸른글로벌,돼지,LBI1000006,30713,86447
34900,202203,전남,6460000,농업회사법인(유)참푸른글로벌,소,LBI1000080,110,368
34896,202203,전남,6460000,농업회사법인 주식회사 다솔,오리,LBI1000016,1116584,3349546
35260,202203,제주,6500000,농업회사법인(주)한라씨에프엔,닭,LBI1000088,276705,727328
35261,202203,제주,6500000,제주양돈축산업협동조합 축산물종합유통센터,돼지,LBI1000006,38394,108817
35331,202202,충북,6430000,대성실업(주),돼지,LBI1000006,23630,53261
35341,202202,충북,6430000,농협경제지주주식회사 음성축산물공판장,돼지,LBI1000006,12687,24593
35340,202202,충북,6430000,충청산업,산양,LBI1000087,786,1691
35339,202202,충북,6430000,예성실업,산양,LBI1000087,416,833
35338,202202,충북,6430000,농업회사법인(주)주원산오리,오리,LBI1000016,264684,573240
35337,202202,충북,6430000,동아식품,소,LBI1000080,97,499
35336,202202,충북,6430000,동아식품,돼지,LBI1000006,11806,25254
35335,202202,충북,6430000,(주)팜스코,돼지,LBI1000006,29658,61741
35334,202202,충북,6430000,(주)농협목우촌,닭,LBI1000088,1725635,3782731
35333,202202,충북,6430000,주식회사 모란식품,오리,LBI1000016,155860,316560
35332,202202,충북,6430000,(주)체리부로,닭,LBI1000088,4321240,8843374
35330,202202,충북,6430000,(주)박달재엘피씨(LPC),소,LBI1000080,222,722
35343,202202,충북,6430000,제천염소도축장,사슴,LBI1000017,6,8
35329,202202,충북,6430000,(주)박달재엘피씨(LPC),돼지,LBI1000006,27842,56842
35328,202202,충북,6430000,주식회사 금보식품 제천지점,닭,LBI1000088,881290,1895640
35327,202202,충북,6430000,(주) 팜스토리 한냉,소,LBI1000080,764,2168
35326,202202,충북,6430000,(주) 팜스토리 한냉,돼지,LBI1000006,53663,110872
35325,202202,충북,6430000,(주)부농산업,소,LBI1000080,153,588
35324,202202,충북,6430000,(주)부농산업,돼지,LBI1000006,1247,2545
35323,202202,충북,6430000,한우영농조합법인맥우,소,LBI1000080,237,813
35322,202202,충북,6430000,한우영농조합법인맥우,돼지,LBI1000006,16819,33299
35321,202202,강원,6420000,춘천흑염소도축장,산양,LBI1000087,283,511
35320,202202,강원,6420000,춘천흑염소도축장,사슴,LBI1000017,1,1
